transaction_id,user_id,date,amount,category
T01859,U0191,2023-12-04,25.42,Shopping
T01860,U0260,2023-02-16,9.32,Shopping
T01861,U0355,2023-04-17,71.75,Topup
T01862,U0069,2023-04-18,74.24,Shopping
T01863,U0089,2023-09-22,104.02,Topup
T01864,U0259,2023-07-24,1.35,Food
T01865,U0125,2023-03-20,41.27,Food
T01866,U0230,2023-06-04,12.06,Topup
T01867,U0294,2023-09-28,20.84,Shopping
T01868,U0497,2023-09-04,76.85,Shopping
T01869,U0418,2023-01-19,10.66,Topup
T01870,U0128,2023-12-12,50.85,Bills
T01871,U0279,2023-01-26,53.15,Shopping
T01872,U0312,2023-08-05,154.06,Transport
T01873,U0099,2023-06-03,74.62,Shopping
T01874,U0325,2023-06-03,81.39,Bills
T01875,U0296,2023-06-23,37.92,Food
T01876,U0181,2023-04-02,10.34,Food
T01877,U0173,2023-12-04,27.72,Food
T01878,U0315,2023-06-30,39.87,Shopping
T01879,U0363,2023-05-11,56.73,Food
T01880,U0187,2023-10-25,46.79,Bills
T01881,U0056,2023-10-02,25.04,Bills
T01882,U0030,2023-09-30,15.42,Shopping
T01883,U0083,2023-03-17,9.21,Transport
T01884,U0151,2023-06-26,59.18,Shopping
T01885,U0472,2023-07-03,51.84,Food
T01886,U0035,2023-11-15,58.14,Shopping
T01887,U0212,2023-05-11,23.3,Bills
T01888,U0413,2023-12-29,15.22,Shopping
T01889,U0407,2023-02-18,71.3,Shopping
T01890,U0363,2023-02-24,74.28,Transport
T01891,U0105,2023-06-03,30.41,Bills
T01892,U0413,2023-12-21,47.33,Topup
T01893,U0341,2023-07-19,23.38,Topup
T01894,U0219,2023-11-04,60.52,Bills
T01895,U0390,2023-12-22,90.31,Topup
T01896,U0162,2023-04-28,58.28,Food
T01897,U0438,2023-09-20,35.93,Topup
T01898,U0219,2023-02-15,30.69,Food
T01899,U0269,2023-10-29,51.41,Bills
T01900,U0119,2023-12-22,56.94,Topup
T01901,U0393,2023-07-08,40.9,Topup
T01902,U0335,2023-11-06,49.03,Food
T01903,U0399,2023-11-14,5.08,Food
T01904,U0181,2023-05-09,151.58,Shopping
T01905,U0478,2023-02-18,78.22,Transport
T01906,U0105,2023-01-25,23.41,Topup
T01907,U0216,2023-09-23,41.37,Transport
T01908,U0204,2023-04-28,2.42,Transport
T01909,U0069,2023-05-24,2.11,Topup
T01910,U0043,2023-07-19,14.44,Food
T01911,U0328,2023-06-06,58.51,Shopping
T01912,U0300,2023-12-14,95.58,Bills
T01913,U0227,2023-05-14,40.96,Topup
T01914,U0183,2023-05-28,37.98,Topup
T01915,U0106,2023-12-02,25.73,Bills
T01916,U0083,2023-03-12,8.81,Transport
T01917,U0337,2023-08-21,6.3,Shopping
T01918,U0249,2023-11-30,71.5,Transport
T01919,U0362,2023-10-26,131.21,Bills
T01920,U0440,2023-06-03,30.65,Bills
T01921,U0020,2023-03-31,53.86,Shopping
T01922,U0195,2023-11-30,122.94,Bills
T01923,U0177,2023-07-18,4.72,Bills
T01924,U0416,2023-06-10,73.59,Shopping
T01925,U0474,2023-01-26,47.96,Topup
T01926,U0006,2023-05-01,45.64,Transport
T01927,U0069,2023-10-28,17.3,Topup
T01928,U0126,2023-07-31,57.58,Topup
T01929,U0398,2023-03-04,79.19,Transport
T01930,U0465,2023-03-09,5.99,Topup
T01931,U0159,2023-09-10,38.13,Shopping
T01932,U0247,2023-01-02,5.34,Transport
T01933,U0202,2023-04-18,103.01,Food
T01934,U0147,2023-10-13,35.43,Topup
T01935,U0471,2023-02-18,82.5,Bills
T01936,U0142,2023-05-20,22.95,Transport
T01937,U0431,2023-08-06,6.68,Food
T01938,U0198,2023-02-13,2.12,Bills
T01939,U0404,2023-09-26,16.53,Food
T01940,U0425,2023-03-19,14.0,Topup
T01941,U0153,2023-08-04,41.09,Bills
T01942,U0491,2023-04-08,1.1,Topup
T01943,U0375,2023-08-24,36.76,Bills
T01944,U0383,2023-10-09,24.86,Transport
T01945,U0141,2023-05-29,43.03,Shopping
T01946,U0312,2023-10-31,60.6,Shopping
T01947,U0164,2023-03-07,50.27,Food
T01948,U0313,2023-08-22,208.81,Bills
T01949,U0020,2023-03-28,7.44,Topup
T01950,U0081,2023-03-20,28.08,Transport
T01951,U0068,2023-07-24,27.65,Transport
T01952,U0130,2023-10-06,26.98,Transport
T01953,U0086,2023-12-03,54.5,Shopping
T01954,U0217,2023-09-11,33.65,Topup
T01955,U0420,2023-10-31,36.43,Transport
T01956,U0471,2023-05-10,28.31,Transport
T01957,U0304,2023-03-25,239.57,Food
T01958,U0402,2023-10-03,131.25,Bills
T01959,U0370,2023-07-06,18.39,Bills
T01960,U0344,2023-02-15,5.92,Bills
T01961,U0340,2023-07-02,91.56,Food
T01962,U0383,2023-09-25,293.38,Shopping
T01963,U0395,2023-10-23,17.31,Food
T01964,U0444,2023-11-18,22.14,Transport
T01965,U0424,2023-04-10,142.05,Topup
T01966,U0160,2023-03-19,62.09,Transport
T01967,U0177,2023-09-29,17.52,Transport
T01968,U0116,2023-12-05,43.5,Topup
T01969,U0195,2023-06-11,144.33,Bills
T01970,U0382,2023-02-13,83.52,Food
T01971,U0489,2023-08-26,67.71,Shopping
T01972,U0326,2023-05-14,66.78,Transport
T01973,U0085,2023-07-11,9.8,Transport
T01974,U0288,2023-12-22,87.06,Shopping
T01975,U0080,2023-10-05,16.16,Food
T01976,U0151,2023-01-18,133.23,Transport
T01977,U0060,2023-01-12,22.68,Shopping
T01978,U0060,2023-06-29,97.48,Transport
T01979,U0353,2023-05-03,15.48,Bills
T01980,U0027,2023-09-03,36.13,Bills
T01981,U0441,2023-08-10,5.65,Transport
T01982,U0042,2023-02-20,53.96,Transport
T01983,U0168,2023-03-12,90.42,Bills
T01984,U0422,2023-02-17,63.37,Transport
T01985,U0085,2023-01-19,37.04,Food
T01986,U0176,2023-09-19,2.31,Food
T01987,U0016,2023-03-25,135.48,Topup
T01988,U0097,2023-06-04,61.12,Food
T01989,U0453,2023-02-22,68.49,Transport
T01990,U0493,2023-04-17,79.16,Transport
T01991,U0197,2023-12-23,68.87,Shopping
T01992,U0097,2023-10-31,29.09,Food
T01993,U0064,2023-05-15,66.14,Bills
T01994,U0329,2023-03-10,49.05,Bills
T01995,U0340,2023-01-11,96.21,Topup
T01996,U0004,2023-05-23,81.09,Shopping
T01997,U0001,2023-07-11,2.11,Bills
T01998,U0021,2023-03-10,23.81,Topup
T01999,U0111,2023-01-23,1.77,Food
T02000,U0056,2023-06-30,5.38,Shopping
T02001,U0065,2023-10-20,45.99,Shopping
T02002,U0329,2023-01-09,103.5,Transport
T02003,U0097,2023-09-28,6.38,Food
T02004,U0143,2023-04-03,29.99,Shopping
T02005,U0367,2023-01-17,120.89,Topup
T02006,U0434,2023-06-03,84.18,Bills
T02007,U0124,2023-11-24,36.66,Food
T02008,U0166,2023-05-29,73.83,Food
T02009,U0085,2023-09-24,36.98,Shopping
T02010,U0075,2023-11-24,8.6,Shopping
T02011,U0343,2023-04-16,6.66,Shopping
T02012,U0494,2023-02-04,10.44,Topup
T02013,U0423,2023-04-29,21.61,Transport
T02014,U0293,2023-01-14,133.34,Shopping
T02015,U0443,2023-01-14,80.39,Transport
T02016,U0058,2023-09-23,28.35,Transport
T02017,U0137,2023-05-20,33.97,Food
T02018,U0098,2023-10-21,15.44,Bills
T02019,U0191,2023-12-30,60.93,Bills
T02020,U0242,2023-04-29,81.17,Topup
T02021,U0318,2023-08-26,13.65,Topup
T02022,U0048,2023-02-03,2.14,Bills
T02023,U0447,2023-06-18,48.89,Bills
T02024,U0031,2023-01-10,41.34,Food
T02025,U0390,2023-05-02,25.72,Food
T02026,U0276,2023-05-25,51.63,Bills
T02027,U0019,2023-08-11,39.99,Shopping
T02028,U0153,2023-09-14,14.42,Shopping
T02029,U0382,2023-09-25,25.35,Food
T02030,U0067,2023-12-25,27.94,Transport
T02031,U0365,2023-01-04,106.12,Bills
T02032,U0371,2023-12-20,162.09,Topup
T02033,U0213,2023-04-16,111.75,Shopping
T02034,U0142,2023-03-26,63.5,Transport
T02035,U0375,2023-08-02,43.97,Shopping
T02036,U0231,2023-05-01,58.44,Transport
T02037,U0212,2023-05-12,139.93,Bills
T02038,U0078,2023-12-04,14.38,Bills
T02039,U0213,2023-07-16,38.3,Bills
T02040,U0115,2023-01-19,58.5,Food
T02041,U0091,2023-05-10,56.85,Transport
T02042,U0269,2023-01-12,14.54,Topup
T02043,U0410,2023-03-22,44.18,Topup
T02044,U0380,2023-11-26,79.46,Bills
T02045,U0488,2023-12-20,32.23,Topup
T02046,U0167,2023-09-19,78.82,Shopping
T02047,U0057,2023-05-05,22.31,Transport
T02048,U0283,2023-11-03,139.65,Transport
T02049,U0025,2023-09-24,38.17,Transport
T02050,U0368,2023-05-20,45.31,Shopping
T02051,U0446,2023-11-25,1.59,Food
T02052,U0065,2023-01-02,9.33,Shopping
T02053,U0408,2023-01-08,50.11,Transport
T02054,U0247,2023-09-07,27.23,Transport
T02055,U0253,2023-05-19,35.48,Transport
T02056,U0386,2023-05-04,3.25,Topup
T02057,U0455,2023-11-05,89.83,Food
T02058,U0043,2023-08-16,76.74,Shopping
T02059,U0096,2023-01-10,10.25,Transport
T02060,U0041,2023-07-31,50.3,Bills
T02061,U0499,2023-04-22,85.27,Food
T02062,U0226,2023-01-08,51.2,Bills
T02063,U0261,2023-10-19,18.58,Food
T02064,U0166,2023-12-28,53.37,Transport
T02065,U0435,2023-09-10,11.82,Food
T02066,U0278,2023-01-14,19.15,Food
T02067,U0088,2023-08-28,13.73,Transport
T02068,U0378,2023-08-30,40.7,Bills
T02069,U0177,2023-12-08,5.73,Bills
T02070,U0426,2023-05-29,135.39,Topup
T02071,U0402,2023-08-24,20.29,Bills
T02072,U0196,2023-11-02,12.36,Bills
T02073,U0306,2023-06-16,34.31,Food
T02074,U0266,2023-01-20,16.22,Topup
T02075,U0267,2023-08-04,38.28,Transport
T02076,U0073,2023-12-09,21.42,Transport
T02077,U0007,2023-05-15,7.08,Shopping
T02078,U0407,2023-05-09,15.46,Topup
T02079,U0475,2023-10-21,28.85,Food
T02080,U0296,2023-09-03,1.54,Shopping
T02081,U0163,2023-07-08,73.62,Shopping
T02082,U0484,2023-02-13,48.62,Transport
T02083,U0084,2023-03-27,45.98,Bills
T02084,U0071,2023-02-13,39.49,Food
T02085,U0054,2023-11-26,44.62,Topup
T02086,U0392,2023-05-25,136.4,Shopping
T02087,U0046,2023-02-20,0.43,Food
T02088,U0398,2023-08-30,2.45,Transport
T02089,U0431,2023-10-21,10.63,Shopping
T02090,U0237,2023-02-20,9.15,Shopping
T02091,U0103,2023-09-23,10.0,Transport
T02092,U0209,2023-04-30,55.73,Transport
T02093,U0041,2023-07-19,30.76,Transport
T02094,U0315,2023-09-05,240.05,Food
T02095,U0467,2023-03-11,12.87,Food
T02096,U0453,2023-12-07,18.61,Food
T02097,U0267,2023-02-26,207.52,Bills
T02098,U0385,2023-02-08,89.12,Shopping
T02099,U0262,2023-10-16,31.72,Food
T02100,U0335,2023-01-18,40.44,Bills
T02101,U0386,2023-08-08,92.63,Shopping
T02102,U0364,2023-11-09,32.79,Food
T02103,U0258,2023-09-01,11.54,Transport
T02104,U0282,2023-12-18,88.14,Topup
T02105,U0113,2023-10-31,38.58,Food
T02106,U0362,2023-10-25,8.31,Topup
T02107,U0039,2023-10-10,35.22,Food
T02108,U0485,2023-03-15,26.65,Transport
T02109,U0416,2023-04-20,104.71,Topup
T02110,U0219,2023-06-29,6.74,Bills
T02111,U0128,2023-02-01,104.06,Transport
T02112,U0007,2023-08-22,35.89,Topup
T02113,U0100,2023-10-09,25.91,Topup
T02114,U0415,2023-01-25,8.83,Transport
T02115,U0379,2023-11-27,60.34,Transport
T02116,U0175,2023-10-06,130.73,Transport
T02117,U0106,2023-08-14,23.53,Shopping
T02118,U0100,2023-02-26,13.83,Bills
T02119,U0259,2023-06-29,40.47,Food
T02120,U0477,2023-08-20,79.53,Topup
T02121,U0453,2023-12-09,0.19,Food
T02122,U0365,2023-10-14,49.9,Transport
T02123,U0245,2023-03-05,45.38,Bills
T02124,U0274,2023-08-20,19.15,Bills
T02125,U0031,2023-10-16,30.02,Shopping
T02126,U0136,2023-08-01,14.18,Transport
T02127,U0011,2023-09-15,78.01,Topup
T02128,U0394,2023-01-18,50.33,Shopping
T02129,U0301,2023-06-24,38.04,Transport
T02130,U0374,2023-08-17,24.92,Shopping
T02131,U0015,2023-08-14,17.22,Food
T02132,U0128,2023-03-25,86.51,Transport
T02133,U0062,2023-10-18,30.02,Topup
T02134,U0108,2023-09-03,34.8,Topup
T02135,U0374,2023-04-20,36.78,Transport
T02136,U0020,2023-09-11,29.74,Shopping
T02137,U0157,2023-03-29,14.79,Bills
T02138,U0268,2023-03-13,6.41,Transport
T02139,U0161,2023-01-30,5.19,Topup
T02140,U0259,2023-06-21,70.83,Food
T02141,U0411,2023-11-05,12.65,Topup
T02142,U0101,2023-12-09,2.86,Bills
T02143,U0222,2023-06-26,79.86,Topup
T02144,U0058,2023-05-19,8.37,Bills
T02145,U0246,2023-07-13,49.06,Transport
T02146,U0127,2023-07-05,20.67,Topup
T02147,U0282,2023-08-06,6.76,Shopping
T02148,U0324,2023-06-13,26.76,Shopping
T02149,U0024,2023-06-10,0.75,Topup
T02150,U0130,2023-01-13,91.96,Topup
T02151,U0352,2023-10-23,36.03,Food
T02152,U0195,2023-03-30,7.49,Topup
T02153,U0280,2023-11-20,13.52,Food
T02154,U0403,2023-02-11,29.71,Food
T02155,U0417,2023-07-29,10.47,Food
T02156,U0153,2023-08-17,15.64,Food
T02157,U0381,2023-12-16,38.22,Transport
T02158,U0132,2023-10-02,89.37,Shopping
T02159,U0226,2023-10-06,25.69,Food
T02160,U0188,2023-09-08,63.11,Shopping
T02161,U0475,2023-11-06,104.65,Food
T02162,U0476,2023-07-27,12.19,Shopping
T02163,U0264,2023-11-17,82.3,Topup
T02164,U0371,2023-05-20,70.82,Topup
T02165,U0485,2023-10-07,22.08,Shopping
T02166,U0433,2023-02-03,227.91,Food
T02167,U0133,2023-11-05,15.23,Transport
T02168,U0210,2023-01-18,14.71,Shopping
T02169,U0059,2023-02-26,73.98,Bills
T02170,U0427,2023-04-22,28.52,Transport
T02171,U0376,2023-01-05,20.08,Bills
T02172,U0394,2023-07-01,9.84,Shopping
T02173,U0449,2023-01-13,72.48,Food
T02174,U0430,2023-12-05,77.16,Bills
T02175,U0363,2023-10-12,41.8,Shopping
T02176,U0363,2023-09-16,157.69,Transport
T02177,U0456,2023-03-31,19.15,Food
T02178,U0212,2023-04-14,12.4,Bills
T02179,U0215,2023-07-05,56.58,Shopping
T02180,U0225,2023-09-07,71.03,Food
T02181,U0469,2023-09-12,12.74,Food
T02182,U0130,2023-03-17,3.99,Topup
T02183,U0075,2023-04-18,83.17,Food
T02184,U0475,2023-06-05,187.54,Shopping
T02185,U0285,2023-03-23,51.74,Transport
T02186,U0473,2023-03-18,16.28,Topup
T02187,U0495,2023-09-15,285.28,Shopping
T02188,U0276,2023-05-07,111.87,Shopping
T02189,U0155,2023-10-09,36.01,Shopping
T02190,U0247,2023-03-29,87.24,Bills
T02191,U0217,2023-07-23,84.59,Bills
T02192,U0189,2023-01-16,136.51,Transport
T02193,U0416,2023-05-31,91.92,Shopping
T02194,U0468,2023-09-11,51.6,Bills
T02195,U0162,2023-07-07,46.99,Bills
T02196,U0179,2023-11-25,31.5,Bills
T02197,U0033,2023-02-01,49.24,Transport
T02198,U0040,2023-09-28,79.29,Transport
T02199,U0306,2023-01-05,173.75,Shopping
T02200,U0430,2023-11-26,31.49,Topup
T02201,U0337,2023-11-04,42.63,Shopping
T02202,U0313,2023-11-29,29.42,Bills
T02203,U0074,2023-06-18,55.2,Bills
T02204,U0440,2023-06-30,49.7,Food
T02205,U0278,2023-06-27,0.9,Shopping
T02206,U0175,2023-05-23,38.95,Bills
T02207,U0383,2023-12-28,4.63,Bills
T02208,U0149,2023-09-05,1.34,Topup
T02209,U0272,2023-05-07,78.32,Food
T02210,U0324,2023-09-20,14.96,Shopping
T02211,U0107,2023-02-09,20.83,Transport
T02212,U0138,2023-12-21,3.31,Shopping
T02213,U0349,2023-09-12,9.89,Shopping
T02214,U0270,2023-05-23,72.54,Topup
T02215,U0346,2023-08-28,34.01,Shopping
T02216,U0418,2023-08-16,106.29,Topup
T02217,U0288,2023-12-07,25.31,Topup
T02218,U0211,2023-07-17,15.65,Bills
T02219,U0380,2023-03-06,21.35,Transport
T02220,U0271,2023-01-11,62.37,Topup
T02221,U0417,2023-04-18,40.48,Food
T02222,U0065,2023-01-26,117.27,Food
T02223,U0482,2023-05-31,46.09,Transport
T02224,U0423,2023-08-09,33.96,Topup
T02225,U0247,2023-12-07,77.03,Transport
T02226,U0155,2023-08-25,147.38,Bills
T02227,U0046,2023-08-25,21.99,Food
T02228,U0422,2023-08-07,14.38,Shopping
T02229,U0453,2023-05-31,47.88,Food
T02230,U0200,2023-05-03,34.54,Topup
T02231,U0147,2023-05-24,226.34,Transport
T02232,U0123,2023-07-08,31.03,Food
T02233,U0000,2023-09-12,3.86,Shopping
T02234,U0455,2023-03-09,189.42,Shopping
T02235,U0246,2023-04-14,92.76,Transport
T02236,U0342,2023-12-02,9.82,Transport
T02237,U0127,2023-06-08,117.49,Food
T02238,U0190,2023-11-05,20.83,Topup
T02239,U0066,2023-12-28,23.67,Bills
T02240,U0003,2023-10-27,118.43,Shopping
T02241,U0441,2023-03-31,37.76,Transport
T02242,U0408,2023-12-23,7.41,Bills
T02243,U0302,2023-09-13,23.03,Bills
T02244,U0293,2023-12-19,64.02,Bills
T02245,U0142,2023-08-08,9.57,Topup
T02246,U0190,2023-01-09,44.61,Transport
T02247,U0020,2023-01-12,59.42,Shopping
T02248,U0226,2023-11-21,21.07,Transport
T02249,U0312,2023-09-01,59.19,Food
T02250,U0116,2023-07-01,107.8,Shopping
T02251,U0436,2023-10-11,31.94,Transport
T02252,U0301,2023-11-08,24.14,Shopping
T02253,U0499,2023-04-09,14.46,Food
T02254,U0141,2023-07-16,46.34,Shopping
T02255,U0483,2023-08-14,105.95,Bills
T02256,U0459,2023-11-29,19.63,Topup
T02257,U0400,2023-04-13,25.23,Food
T02258,U0038,2023-04-16,26.1,Shopping
T02259,U0392,2023-12-31,41.14,Food
T02260,U0354,2023-02-27,12.97,Bills
T02261,U0251,2023-03-19,86.36,Topup
T02262,U0332,2023-03-16,17.52,Food
T02263,U0206,2023-02-11,61.1,Bills
T02264,U0209,2023-11-20,36.0,Bills
T02265,U0114,2023-06-30,44.08,Bills
T02266,U0224,2023-02-02,9.9,Shopping
T02267,U0133,2023-03-12,66.41,Transport
T02268,U0250,2023-02-25,10.45,Food
T02269,U0218,2023-04-15,6.02,Transport
T02270,U0406,2023-07-19,39.56,Bills
T02271,U0442,2023-04-11,61.77,Transport
T02272,U0090,2023-09-13,2.57,Bills
T02273,U0353,2023-11-03,3.6,Bills
T02274,U0375,2023-03-15,81.15,Topup
T02275,U0045,2023-06-20,82.78,Topup
T02276,U0037,2023-05-23,14.07,Transport
T02277,U0141,2023-06-15,47.76,Food
T02278,U0099,2023-09-18,29.28,Transport
T02279,U0327,2023-08-09,50.08,Food
T02280,U0189,2023-03-24,99.34,Transport
T02281,U0034,2023-07-01,4.16,Shopping
T02282,U0146,2023-11-03,75.25,Shopping
T02283,U0029,2023-01-10,33.97,Food
T02284,U0333,2023-01-04,41.52,Topup
T02285,U0083,2023-12-17,53.06,Food
T02286,U0368,2023-12-02,127.95,Transport
T02287,U0280,2023-10-19,2.92,Bills
T02288,U0423,2023-10-08,1.5,Shopping
T02289,U0343,2023-08-03,9.82,Bills
T02290,U0269,2023-04-08,215.06,Shopping
T02291,U0153,2023-04-11,62.78,Transport
T02292,U0101,2023-01-09,47.68,Shopping
T02293,U0214,2023-03-02,2.41,Food
T02294,U0149,2023-11-05,105.64,Bills
T02295,U0431,2023-05-26,83.77,Bills
T02296,U0082,2023-03-04,54.65,Transport
T02297,U0109,2023-05-01,20.71,Bills
T02298,U0434,2023-08-14,3.66,Transport
T02299,U0386,2023-04-15,43.38,Topup
T02300,U0425,2023-09-17,63.59,Food
T02301,U0274,2023-12-15,4.95,Shopping
T02302,U0200,2023-09-12,50.22,Shopping
T02303,U0283,2023-07-26,16.87,Shopping
T02304,U0467,2023-01-28,72.25,Topup
T02305,U0172,2023-06-19,38.78,Food
T02306,U0326,2023-12-02,6.91,Bills
T02307,U0205,2023-03-17,37.38,Bills
T02308,U0062,2023-04-26,25.19,Food
T02309,U0072,2023-03-10,9.94,Food
T02310,U0250,2023-12-20,92.1,Shopping
T02311,U0123,2023-08-22,0.55,Bills
T02312,U0374,2023-01-01,18.71,Food
T02313,U0120,2023-06-16,0.63,Bills
T02314,U0274,2023-12-18,5.05,Food
T02315,U0430,2023-08-06,17.63,Transport
T02316,U0499,2023-09-30,2.79,Shopping
T02317,U0397,2023-09-08,45.4,Food
T02318,U0119,2023-12-13,4.54,Topup
T02319,U0421,2023-12-10,60.49,Food
T02320,U0436,2023-06-23,2.7,Transport
T02321,U0316,2023-06-19,3.06,Topup
T02322,U0163,2023-09-03,18.22,Topup
T02323,U0423,2023-03-31,113.44,Food
T02324,U0464,2023-02-18,51.28,Transport
T02325,U0285,2023-10-21,73.51,Topup
T02326,U0264,2023-05-30,7.63,Shopping
T02327,U0319,2023-05-12,89.83,Shopping
T02328,U0160,2023-02-28,0.41,Bills
T02329,U0375,2023-11-20,11.98,Bills
T02330,U0307,2023-07-18,47.87,Transport
T02331,U0088,2023-08-03,23.52,Topup
T02332,U0141,2023-02-18,207.37,Shopping
T02333,U0202,2023-08-20,1.54,Shopping
T02334,U0308,2023-09-04,328.5,Transport
T02335,U0226,2023-08-27,48.86,Topup
T02336,U0488,2023-06-17,40.9,Transport
T02337,U0442,2023-02-17,3.07,Food
T02338,U0333,2023-02-20,15.96,Shopping
T02339,U0221,2023-10-26,129.29,Transport
T02340,U0040,2023-04-08,21.87,Transport
T02341,U0195,2023-08-04,54.18,Food
T02342,U0067,2023-06-26,379.68,Bills
T02343,U0475,2023-03-21,15.26,Shopping
T02344,U0263,2023-07-04,42.91,Transport
T02345,U0001,2023-01-27,59.61,Shopping
T02346,U0360,2023-07-14,8.99,Bills
T02347,U0124,2023-08-02,8.05,Transport
T02348,U0109,2023-12-08,30.47,Food
T02349,U0085,2023-04-24,24.37,Shopping
T02350,U0424,2023-08-30,62.63,Food
T02351,U0119,2023-05-04,3.6,Bills
T02352,U0126,2023-11-01,179.08,Bills
T02353,U0254,2023-03-17,0.72,Shopping
T02354,U0182,2023-11-07,45.98,Bills
T02355,U0015,2023-11-08,41.35,Topup
T02356,U0476,2023-07-15,7.23,Shopping
T02357,U0061,2023-12-17,8.18,Topup
T02358,U0368,2023-02-13,78.67,Bills
T02359,U0431,2023-07-05,109.27,Shopping
T02360,U0157,2023-12-09,16.64,Topup
T02361,U0267,2023-09-03,28.81,Bills
T02362,U0034,2023-03-25,21.92,Transport
T02363,U0266,2023-07-26,3.77,Transport
T02364,U0063,2023-05-31,55.92,Food
T02365,U0493,2023-06-05,87.2,Transport
T02366,U0049,2023-01-16,18.18,Topup
T02367,U0468,2023-06-14,231.15,Transport
T02368,U0254,2023-05-25,3.94,Shopping
T02369,U0148,2023-02-06,54.2,Shopping
T02370,U0324,2023-11-29,29.73,Shopping
T02371,U0303,2023-02-14,29.58,Transport
T02372,U0275,2023-07-25,30.59,Transport
T02373,U0356,2023-03-03,14.97,Food
T02374,U0450,2023-12-22,62.86,Bills
T02375,U0171,2023-11-04,63.93,Food
T02376,U0416,2023-01-19,16.59,Topup
T02377,U0200,2023-12-31,90.18,Shopping
T02378,U0444,2023-10-27,19.05,Transport
T02379,U0392,2023-01-07,64.57,Bills
T02380,U0323,2023-09-06,6.45,Bills
T02381,U0034,2023-04-27,9.24,Transport
T02382,U0464,2023-03-09,18.97,Food
T02383,U0481,2023-02-03,45.05,Bills
T02384,U0215,2023-07-13,51.85,Food
T02385,U0479,2023-11-21,25.24,Transport
T02386,U0064,2023-02-24,4.05,Food
T02387,U0007,2023-09-23,23.39,Shopping
T02388,U0300,2023-02-11,58.36,Transport
T02389,U0342,2023-10-24,55.58,Transport
T02390,U0430,2023-08-19,8.73,Bills
T02391,U0423,2023-01-10,0.39,Bills
T02392,U0331,2023-12-24,69.91,Bills
T02393,U0437,2023-05-08,5.62,Shopping
T02394,U0075,2023-06-28,4.3,Shopping
T02395,U0173,2023-07-12,0.14,Topup
T02396,U0046,2023-04-02,28.33,Transport
T02397,U0014,2023-08-19,34.98,Bills
T02398,U0360,2023-03-19,50.76,Transport
T02399,U0146,2023-03-26,17.55,Food
T02400,U0025,2023-01-30,61.97,Shopping
T02401,U0307,2023-08-01,9.28,Topup
T02402,U0092,2023-02-18,89.19,Food
T02403,U0405,2023-09-22,42.41,Transport
T02404,U0231,2023-05-25,43.84,Shopping
T02405,U0020,2023-03-10,11.77,Bills
T02406,U0306,2023-02-27,3.85,Food
T02407,U0037,2023-07-04,31.25,Shopping
T02408,U0275,2023-03-03,47.81,Transport
T02409,U0156,2023-11-04,4.99,Transport
T02410,U0178,2023-10-23,150.32,Food
T02411,U0131,2023-06-15,196.65,Food
T02412,U0310,2023-06-20,39.42,Food
T02413,U0454,2023-03-04,149.86,Topup
T02414,U0347,2023-05-27,9.89,Bills
T02415,U0027,2023-11-02,1.29,Shopping
T02416,U0259,2023-06-10,2.01,Transport
T02417,U0405,2023-05-21,44.28,Transport
T02418,U0075,2023-11-30,3.18,Bills
T02419,U0428,2023-04-07,159.16,Food
T02420,U0066,2023-08-09,7.65,Food
T02421,U0341,2023-02-12,18.17,Transport
T02422,U0491,2023-10-19,86.44,Bills
T02423,U0193,2023-04-18,12.34,Transport
T02424,U0471,2023-09-23,13.92,Food
T02425,U0161,2023-04-05,51.4,Shopping
T02426,U0346,2023-09-19,16.15,Food
T02427,U0438,2023-11-09,12.26,Shopping
T02428,U0360,2023-03-12,14.66,Topup
T02429,U0256,2023-08-07,33.73,Bills
T02430,U0071,2023-01-21,169.22,Topup
T02431,U0086,2023-04-02,89.26,Food
T02432,U0421,2023-05-07,16.75,Bills
T02433,U0261,2023-03-21,22.58,Food
T02434,U0213,2023-11-08,31.23,Bills
T02435,U0152,2023-08-26,192.99,Bills
T02436,U0209,2023-07-01,9.46,Food
T02437,U0400,2023-01-25,22.12,Food
T02438,U0060,2023-06-05,65.36,Bills
T02439,U0267,2023-01-05,166.13,Bills
T02440,U0261,2023-04-30,8.46,Food
T02441,U0217,2023-10-04,12.9,Food
T02442,U0282,2023-01-18,12.79,Transport
T02443,U0135,2023-07-17,1.06,Transport
T02444,U0466,2023-02-26,46.33,Transport
T02445,U0379,2023-04-03,55.54,Topup
T02446,U0361,2023-01-19,46.13,Bills
T02447,U0448,2023-12-19,3.7,Shopping
T02448,U0440,2023-07-12,3.59,Topup
T02449,U0092,2023-08-25,11.81,Bills
T02450,U0108,2023-10-04,17.15,Shopping
T02451,U0240,2023-08-15,77.22,Transport
T02452,U0354,2023-08-21,8.68,Shopping
T02453,U0423,2023-02-09,2.25,Food
T02454,U0141,2023-11-19,25.04,Food
T02455,U0290,2023-06-02,26.93,Bills
T02456,U0431,2023-05-07,29.97,Topup
T02457,U0236,2023-08-25,87.7,Transport
T02458,U0339,2023-02-24,5.16,Bills
T02459,U0311,2023-06-21,60.86,Transport
T02460,U0176,2023-04-19,20.62,Food
T02461,U0140,2023-12-20,18.55,Topup
T02462,U0188,2023-07-03,134.81,Topup
